date_time,text,value
01/01/1998 00:00:00,Gouryella,techno
01/01/2006 00:00:00,Grafton Primary,techno
01/01/2012 00:00:00,Harmjoy,techno
01/01/1980 00:00:00,Heaven 17,techno
01/01/1992 00:00:00,Heights of Abraham,techno
01/01/2000 00:00:00,Hermitude,techno
01/01/2004 00:00:00,Holy Fuck,techno
01/01/2013 00:00:00,Holy Nothing,techno
01/01/1995 00:00:00,Hooverphonic,techno
01/01/2000 00:00:00,Hot Chip,techno
01/01/2010 00:00:00,How to Destroy Angels,techno
01/01/2013 00:00:00,Hundred Islands,techno
01/01/2001 00:00:00,Husky,techno
01/01/2012 00:00:00,Ibeyi,techno
01/01/1997 00:00:00,Icon of Coil,techno
01/01/2011 00:00:00,If the Kids,techno
01/01/1999 00:00:00,Ilkae,techno
01/01/1992 00:00:00,In Strict Confidence,techno
01/01/1996 00:00:00,Infected Mushroom,techno
01/01/2005 00:00:00,invisioner,techno
01/01/2003 00:00:00,Jakalope,techno
01/01/2013 00:00:00,Japanese Art House Movie,techno
01/01/2013 00:00:00,Jolanga,techno
01/01/2014 00:00:00,Jonah Lisa,techno
01/01/1990 00:00:00,Juno Reactor,techno
01/01/2003 00:00:00,Justice,techno
01/01/2007 00:00:00,Kandia,techno
01/01/2007 00:00:00,Kartana,techno
01/01/2002 00:00:00,Khoiba,techno
01/01/1987 00:00:00,Kikai,techno
01/01/2003 00:00:00,KOG_theorem,techno
01/01/1998 00:00:00,Koordinate of Wonders,techno
01/01/1998 00:00:00,Kosheen,techno
01/01/1970 00:00:00,Kraftwerk,techno
01/01/2014 00:00:00,KRSR,techno
01/01/2009 00:00:00,Kuroshio,techno
01/01/1999 00:00:00,Ladytron,techno
01/01/2001 00:00:00,LCD Soundsystem,techno
01/01/2012 00:00:00,Lemon Mint,techno
01/01/2012 00:00:00,LeveL -1,techno
01/01/2008 00:00:00,Lighthouses,techno
01/01/2012 00:00:00,Lionhall,techno
01/01/2009 00:00:00,Locnville,techno
01/01/2001 00:00:00,Lo-Fi-Fnk,techno
01/01/2005 00:00:00,Long Range,techno
01/01/1988 00:00:00,Lore,techno
01/01/2007 00:00:00,Lost Frog Fading In Haha,techno
01/01/2003 00:00:00,Mamanet,techno
01/01/1997 00:00:00,m??m,techno
01/01/2007 00:00:00,"Marry Me, Joseph",techno
01/01/1987 00:00:00,Massive Attack,techno
01/01/2006 00:00:00,Me & Camino,techno
01/01/1987 00:00:00,Meat Beat Manifesto,techno
01/01/1991 00:00:00,Mesh,techno
01/01/1998 00:00:00,Metric,techno
01/01/2007 00:00:00,Miami Horror,techno
01/01/1998 00:00:00,Minuit,techno
01/01/1996 00:00:00,Modeselektor,techno
01/01/2012 00:00:00,MoonRacer,techno
01/01/1988 00:00:00,Mountane,techno
01/01/2006 00:00:00,Mueran Humanos,techno
01/01/2008 00:00:00,Neon Neon,techno
01/01/1977 00:00:00,New Musik,techno
01/01/1988 00:00:00,Nightmares on Wax,techno
01/01/1988 00:00:00,Nine Inch Nails,techno
01/01/1982 00:00:00,Nitzer Ebb,techno
01/01/2007 00:00:00,Noid,techno
01/01/2002 00:00:00,Noisia,techno
01/01/2012 00:00:00,ODESZA,techno
01/01/2000 00:00:00,ohGr,techno
01/01/1996 00:00:00,Ohm Square,techno
01/01/1994 00:00:00,Ohmega Tribe,techno
01/01/1994 00:00:00,Olive,techno
01/01/2013 00:00:00,Onuka,techno
01/01/2009 00:00:00,Opir,techno
01/01/1992 00:00:00,Opus III,techno
01/01/1992 00:00:00,Pan Sonic,techno
01/01/2006 00:00:00,Panic Lift,techno
01/01/1998 00:00:00,Patenbrigade: Wolff,techno
01/01/2007 00:00:00,Payz Play,techno
01/01/2002 00:00:00,Pendulum,techno
01/01/1991 00:00:00,Pete the Lodger,techno
01/01/1991 00:00:00,Plaid,techno
01/01/1996 00:00:00,PlatEAU,techno
01/01/2004 00:00:00,Polarkreis 18,techno
01/01/1997 00:00:00,POLYSICS,techno
01/01/1991 00:00:00,Portishead,techno
01/01/2005 00:00:00,Poutatorvi,techno
01/01/2011 00:00:00,Prairies,techno
01/01/1982 00:00:00,Primal Scream,techno
01/01/2004 00:00:00,Project Aeon,techno
01/01/2013 00:00:00,Projected Images,techno
01/01/2012 00:00:00,Projekt Rehab,techno
01/01/1995 00:00:00,Puding pani Elvisovej,techno
01/01/2007 00:00:00,Pull Out Kings,techno
01/01/2004 00:00:00,Pumajaw,techno
01/01/2015 00:00:00,Pyramaxx,techno
01/01/1996 00:00:00,Quarashi,techno
01/01/1998 00:00:00,R??yksopp,techno
01/01/2007 00:00:00,Rabid Gravy,techno
01/01/1995 00:00:00,Ramshackle,techno
01/01/2001 00:00:00,Ratatat,techno
01/01/2004 00:00:00,Regina,techno
01/01/1986 00:00:00,Renegade Soundwave,techno
01/01/1994 00:00:00,Republica,techno
01/01/2000 00:00:00,Repus Tuto Matos,techno
01/01/2010 00:00:00,Rhinoceros Beetle,techno
01/01/2006 00:00:00,Rodeo Terrorists,techno
01/01/1975 00:00:00,Rodion G.A.,techno
01/01/2012 00:00:00,RVSB,techno
01/01/1990 00:00:00,Saint Etienne,techno
01/01/1998 00:00:00,Schiller,techno
01/01/2006 00:00:00,School of Seven Bells,techno
01/01/2002 00:00:00,Schwarz Stein,techno
01/01/1999 00:00:00,Scratch Massive,techno
01/01/1999 00:00:00,Shaft,techno
01/01/2008 00:00:00,Shiv-R,techno
01/01/2011 00:00:00,Sie kamen Australien,techno
01/01/1967 00:00:00,Silver Apples,techno
01/01/2007 00:00:00,Six Notes,techno
01/01/1994 00:00:00,Slam,techno
01/01/2006 00:00:00,Sleaford Mods,techno
01/01/1989 00:00:00,Snap!,techno
01/01/2001 00:00:00,Sneaky Sound System,techno
01/01/1996 00:00:00,Sofa Surfers,techno
01/01/2007 00:00:00,Solar Fake,techno
01/01/2006 00:00:00,Somasphere,techno
01/01/2008 00:00:00,Sonic Mystery,techno
01/01/2002 00:00:00,Spector,techno
01/01/2001 00:00:00,Spetsnaz,techno
01/01/1998 00:00:00,Sporto Kant??s,techno
01/01/2010 00:00:00,stalaktos,techno
01/01/2005 00:00:00,Stigmatroz,techno
01/01/2007 00:00:00,Streams of Europe,techno
01/01/1995 00:00:00,Stromkern,techno
01/01/2008 00:00:00,Subrose,techno
01/01/2010 00:00:00,Subterrestrial,techno
01/01/2007 00:00:00,Success,techno
01/01/1975 00:00:00,Suicide,techno
01/01/1993 00:00:00,Sun Electric,techno
01/01/2004 00:00:00,Sunset Strippers,techno
01/01/2005 00:00:00,Super Junior,techno
01/01/2009 00:00:00,Synthaurion,techno
01/01/1998 00:00:00,T??l??popmusik,techno
01/01/1993 00:00:00,Tahiti 80,techno
01/01/2001 00:00:00,Tallmute,techno
01/01/1967 00:00:00,Tangerine Dream,techno
01/01/2002 00:00:00,Tanghetto,techno
01/01/1996 00:00:00,Tanzwut,techno
01/01/2004 00:00:00,Technology of Silence,techno
01/01/2008 00:00:00,Tesla Boy,techno
01/01/2009 00:00:00,The Amber Tapes,techno
01/01/1958 00:00:00,The BBC Radiophonic Workshop,techno
01/01/2006 00:00:00,The Beauty of Gemina,techno
01/01/1983 00:00:00,The Beloved,techno
01/01/1999 00:00:00,The Birthday Massacre,techno
01/01/2000 00:00:00,The Books,techno
01/01/1984 00:00:00,The Cassandra Complex,techno
01/01/1989 00:00:00,The Chemical Brothers,techno
01/01/1992 00:00:00,The Cr?¶xshadows,techno
01/01/1993 00:00:00,The Crystal Method,techno
01/01/2006 00:00:00,The Cutler,techno
01/01/2010 00:00:00,The Dualies,techno
01/01/1994 00:00:00,The Egg,techno
01/01/1991 00:00:00,The Electric Hellfire Club,techno
01/01/1994 00:00:00,The Faint,techno
01/01/1987 00:00:00,The Force Dimension,techno
01/01/1988 00:00:00,The Future Sound of London,techno
01/01/2006 00:00:00,The Glitch Mob,techno
01/01/2000 00:00:00,The Go! Team,techno
01/01/2005 00:00:00,The Golden Pastime,techno
01/01/2012 00:00:00,The Griswolds,techno
01/01/1979 00:00:00,The Korgis,techno
01/01/1989 00:00:00,The Lightning Seeds,techno
01/01/2011 00:00:00,The Log.Os,techno
01/01/2005 00:00:00,The Medic Droid,techno
01/01/1986 00:00:00,the path of least resistance,techno
01/01/2001 00:00:00,The Postal Service,techno
01/01/2005 00:00:00,The Real Dionysus,techno
01/01/1986 00:00:00,The Shamen,techno
01/01/1985 00:00:00,The Soup Dragons,techno
01/01/2000 00:00:00,The Sunshine Underground,techno
01/01/2010 00:00:00,The Walton Hoax,techno
01/01/2003 00:00:00,The X??êDump,techno
01/01/1989 00:00:00,Thorns,techno
01/01/2008 00:00:00,Tired Arms,techno
01/01/2009 00:00:00,Tiria,techno
01/01/2012 00:00:00,Too Hot For LA,techno
01/01/1994 00:00:00,Tosca,techno
01/01/2011 00:00:00,tourmaline hum,techno
01/01/2001 00:00:00,Triosk,techno
01/01/2001 00:00:00,Tuareg Geeks,techno
01/01/2006 00:00:00,TV Rock,techno
01/01/2003 00:00:00,TVset under repair,techno
01/01/2002 00:00:00,Ultrabeat,techno
01/01/1992 00:00:00,Ulver,techno
01/01/2014 00:00:00,UMUVOVA,techno
01/01/1991 00:00:00,Undercover,techno
01/01/1989 00:00:00,Underground Resistance,techno
01/01/2004 00:00:00,Uniting Nations,techno
01/01/1994 00:00:00,UNKLE,techno
01/01/1991 00:00:00,Utah Saints,techno
01/01/2006 00:00:00,Uterus Insected,techno
01/01/2011 00:00:00,VCMG,techno
01/01/2008 00:00:00,Vivada,techno
01/01/1990 00:00:00,VNV Nation,techno
01/01/2009 00:00:00,Void Vision,techno
01/01/1989 00:00:00,Volpan,techno
01/01/2008 00:00:00,Waterplea,techno
01/01/1997 00:00:00,Wax Poetic,techno
01/01/1987 00:00:00,Wolfsheim,techno
01/01/2004 00:00:00,Xeno & Oaklander,techno
01/01/1979 00:00:00,Yello,techno
01/01/2014 00:00:00,Yours,techno
01/01/2011 00:00:00,+2dB,electronica
01/01/2009 00:00:00,100 robots,electronica
01/01/1996 00:00:00,Alpha,electronica
01/01/2003 00:00:00,Astika & Swastika,electronica
01/01/2000 00:00:00,Belanova,electronica
01/01/2012 00:00:00,Berlin Berlin,electronica
01/01/1987 00:00:00,Bomb the Bass,electronica
01/01/1997 00:00:00,Bossacucanova,electronica
01/01/1986 00:00:00,Boxcar,electronica
01/01/2000 00:00:00,Chance's End,electronica
01/01/2009 00:00:00,Cloudcycle,electronica
01/01/1994 00:00:00,Cosmic Mind Warp,electronica
01/01/2003 00:00:00,Crystal Castles,electronica
01/01/2001 00:00:00,Decoder Ring,electronica
01/01/2008 00:00:00,Det Sejler i Effekter,electronica
01/01/2011 00:00:00,Diamat,electronica
01/01/1986 00:00:00,Distant Locust,electronica
01/01/1996 00:00:00,dZihan & Kamien,electronica
01/01/1993 00:00:00,Empirion,electronica
01/01/2011 00:00:00,Ending Satellites,electronica
01/01/2007 00:00:00,Enthine,electronica
01/01/2014 00:00:00,FORESTBRIDE,electronica
01/01/1992 00:00:00,Global Communication,electronica
01/01/1999 00:00:00,Goldfrapp,electronica
01/01/2012 00:00:00,"Hey, Rube!",electronica
01/01/2007 00:00:00,I Set My Friends on Fire,electronica
01/01/1998 00:00:00,Infusion,electronica
01/01/1989 00:00:00,Intelligentsia,electronica
01/01/1991 00:00:00,Itch??êE & Scratch??êE,electronica
01/01/2008 00:00:00,Keys N Krates,electronica
01/01/2000 00:00:00,Kinky,electronica
01/01/1979 00:00:00,Kirlian Camera,electronica
01/01/1996 00:00:00,Lamb,electronica
01/01/2004 00:00:00,Midnight Juggernauts,electronica
01/01/1997 00:00:00,Mindless Self Indulgence,electronica
01/01/2010 00:00:00,Ministers 4 Justice,electronica
01/01/2007 00:00:00,Mink15,electronica
01/01/2002 00:00:00,mondialito,electronica
01/01/2008 00:00:00,Nihilore,electronica
01/01/2004 00:00:00,Niyaz,electronica
01/01/1989 00:00:00,Orbital,electronica
01/01/2015 00:00:00,Passion Falls,electronica
01/01/2007 00:00:00,Ping Trace,electronica
01/01/1999 00:00:00,PVT,electronica
01/01/1989 00:00:00,Revenge,electronica
01/01/2010 00:00:00,Rudimental,electronica
01/01/2012 00:00:00,Sculpture Music,electronica
01/01/1998 00:00:00,Sensor,electronica
01/01/1979 00:00:00,Severed Heads,electronica
01/01/2003 00:00:00,Shiny Toy Guns,electronica
01/01/1997 00:00:00,Sigmatropic,electronica
01/01/2013 00:00:00,Slowly Rolling Camera,electronica
01/01/1998 00:00:00,Sunburn in Cyprus,electronica
01/01/1998 00:00:00,Super_Collider,electronica
01/01/2013 00:00:00,Synthetic Organs,electronica
01/01/2000 00:00:00,t.A.T.u.,electronica
01/01/2012 00:00:00,Tape Runs Out,electronica
01/01/1991 00:00:00,Team Doyobi,electronica
01/01/1986 00:00:00,The Beatmasters,electronica
01/01/1989 00:00:00,The Black Dog,electronica
01/01/2011 00:00:00,The Broadcasters,electronica
01/01/1999 00:00:00,The Knife,electronica
01/01/2007 00:00:00,The Never Content,electronica
01/01/2003 00:00:00,The Ocioso Blues Project,electronica
01/01/1988 00:00:00,The Orb,electronica
01/01/2007 00:00:00,The Other Colors,electronica
01/01/1996 00:00:00,The Wideboys,electronica
01/01/2002 00:00:00,Thule-Orden,electronica
01/01/1990 00:00:00,Tortoise,electronica
01/01/1996 00:00:00,True Colour of Blood,electronica
01/01/1996 00:00:00,Two Lone Swordsmen,electronica
01/01/2007 00:00:00,Ubiquitous Synergy Seeker,electronica
01/01/2008 00:00:00,Vienna Ditto,electronica
01/01/2007 00:00:00,Xemplify,electronica
01/01/1978 00:00:00,Yellow Magic Orchestra,electronica
01/01/1997 00:00:00,Zero 7,electronica
01/01/2011 00:00:00,Palisades,electronica
01/01/2005 00:00:00,We Came as Romans,electronica
01/01/1999 00:00:00,.moneen.,alternative / indie rock
01/01/2016 00:00:00,50 Year Storm,alternative / indie rock
01/01/1997 00:00:00,American Football,alternative / indie rock
01/01/2004 00:00:00,An Early Cascade,alternative / indie rock
01/01/2002 00:00:00,Anberlin,alternative / indie rock
01/01/2013 00:00:00,Atlas At Last,alternative / indie rock
01/01/2007 00:00:00,Balance and Composure,alternative / indie rock
01/01/2009 00:00:00,Basement,alternative / indie rock
01/01/2000 00:00:00,Bayside,alternative / indie rock
01/01/2000 00:00:00,Benton Falls,alternative / indie rock
01/01/2012 00:00:00,Bicycles for Afghanistan,alternative / indie rock
01/01/1995 00:00:00,Biffy Clyro,alternative / indie rock
01/01/2010 00:00:00,BiS,alternative / indie rock
01/01/1993 00:00:00,Braid,alternative / indie rock
01/01/2000 00:00:00,Brand New,alternative / indie rock
01/01/1996 00:00:00,Brandtson,alternative / indie rock
01/01/2007 00:00:00,Brave Yesterday,alternative / indie rock
01/01/1989 00:00:00,Cap???n Jazz,alternative / indie rock
01/01/2010 00:00:00,CARDIAC ARREST,alternative / indie rock
01/01/2004 00:00:00,Circa Survive,alternative / indie rock
01/01/1995 00:00:00,Cursive,alternative / indie rock
01/01/2015 00:00:00,"???? ?????? ??ù???ù?????, ??ù? ???? ????ù???ù?ù?ù?",alternative / indie rock
01/01/1999 00:00:00,Dashboard Confessional,alternative / indie rock
01/01/2007 00:00:00,??ùÅ????ù? ???????? ?????ú????,alternative / indie rock
01/01/1991 00:00:00,Far,alternative / indie rock
01/01/2013 00:00:00,Feel Better,alternative / indie rock
01/01/2001 00:00:00,Hawthorne Heights,alternative / indie rock
01/01/1993 00:00:00,Jimmy Eat World,alternative / indie rock
01/01/2007 00:00:00,Kasatka,alternative / indie rock
01/01/1993 00:00:00,Knapsack,alternative / indie rock
01/01/2002 00:00:00,Listener,alternative / indie rock
01/01/2001 00:00:00,Marschak,alternative / indie rock
01/01/1997 00:00:00,Matchbook Romance,alternative / indie rock
01/01/2005 00:00:00,Mayday Parade,alternative / indie rock
01/01/2011 00:00:00,MY FIRST STORY,alternative / indie rock
01/01/2008 00:00:00,Namatjira,alternative / indie rock
01/01/1997 00:00:00,Planes Mistaken for Stars,alternative / indie rock
01/01/1995 00:00:00,Rainer Maria,alternative / indie rock
01/01/2009 00:00:00,Relentless In Love,alternative / indie rock
01/01/1997 00:00:00,Saetia,alternative / indie rock
01/01/2003 00:00:00,Save Our Souls,alternative / indie rock
01/01/2000 00:00:00,Silverstein,alternative / indie rock
01/01/2006 00:00:00,Stratoz,alternative / indie rock
01/01/2003 00:00:00,Straylight Run,alternative / indie rock
01/01/2009 00:00:00,Such Gold,alternative / indie rock
01/01/2009 00:00:00,Surrender the Coast,alternative / indie rock
01/01/2006 00:00:00,The Front Bottoms,alternative / indie rock
01/01/1995 00:00:00,The Get Up Kids,alternative / indie rock
01/01/1997 00:00:00,The Movielife,alternative / indie rock
01/01/1999 00:00:00,The Starting Line,alternative / indie rock
01/01/2001 00:00:00,The Used,alternative / indie rock
01/01/1998 00:00:00,Thursday,alternative / indie rock
01/01/2004 00:00:00,Cascada,dance
01/01/1977 00:00:00,Arabesque,contemporary r&b
01/01/2011 00:00:00,Romantic Avenue,contemporary r&b
01/01/2009 00:00:00,Artifex Pereo,art-rock / experimental
01/01/1987 00:00:00,Blue Man Group,art-rock / experimental
01/01/1968 00:00:00,Can,art-rock / experimental
01/01/1965 00:00:00,Captain Beefheart & His Magic Band,art-rock / experimental
01/01/2005 00:00:00,Dance Gavin Dance,art-rock / experimental
01/01/2011 00:00:00,Eliza and the Organix,art-rock / experimental
01/01/2010 00:00:00,Ethereal Riffian,art-rock / experimental
01/01/2006 00:00:00,HEALTH,art-rock / experimental
01/01/2011 00:00:00,Illudium,art-rock / experimental
01/01/2011 00:00:00,Mojo Waves,art-rock / experimental
01/01/1994 00:00:00,O Rappa,art-rock / experimental
01/01/2000 00:00:00,Open Hand,art-rock / experimental
01/01/2010 00:00:00,Pinkish Black,art-rock / experimental
01/01/2014 00:00:00,Slaves,art-rock / experimental
01/01/1999 00:00:00,Spiritual Front,art-rock / experimental
01/01/1996 00:00:00,Subpop Squeeze,art-rock / experimental
01/01/1981 00:00:00,Sun City Girls,art-rock / experimental
01/01/2009 00:00:00,Tall Ships,art-rock / experimental
01/01/1992 00:00:00,The Real Thing,art-rock / experimental
01/01/1966 00:00:00,The Red Krayola,art-rock / experimental
01/01/1967 00:00:00,The United States of America,art-rock / experimental
01/01/2013 00:00:00,The Zoo Peculiar,art-rock / experimental
01/01/1975 00:00:00,This Heat,art-rock / experimental
01/01/1977 00:00:00,Tuxedomoon,art-rock / experimental
01/01/1984 00:00:00,Ween,art-rock / experimental
01/01/2000 00:00:00,Xiu Xiu,art-rock / experimental
01/01/1993 00:00:00,HumanTonic,traditional folk
01/01/2015 00:00:00,morimori,traditional folk
01/01/1969 00:00:00,Popol Vuh,film score
01/01/1976 00:00:00,Rose Royce,film score
01/01/2003 00:00:00,/Passenger.,traditional folk
01/01/1992 00:00:00,16 Horsepower,traditional folk
01/01/1995 00:00:00,17 Hippies,traditional folk
01/01/2008 00:00:00,2Hurt,traditional folk
01/01/2000 00:00:00,3 Daft Monkeys,traditional folk
01/01/2016 00:00:00,3RD Season,traditional folk
01/01/2012 00:00:00,??kervinda,traditional folk
01/01/2005 00:00:00,Abigail Washburn & The Sparrow Quartet,traditional folk
01/01/1976 00:00:00,Acetre,traditional folk
01/01/1992 00:00:00,Acoustic Syndicate,traditional folk
01/01/1995 00:00:00,Al Petteway and Amy White,traditional folk
01/01/2013 00:00:00,Alex Cumming & Nicola Beazley,traditional folk
01/01/1987 00:00:00,Altan,traditional folk
01/01/1969 00:00:00,Amazing Blondel,traditional folk
01/01/1987 00:00:00,American Caf?? Orchestra,traditional folk
01/01/2013 00:00:00,An Dh??,traditional folk
01/01/1992 00:00:00,Anam,traditional folk
01/01/2004 00:00:00,Anam Cara,traditional folk
01/01/1987 00:00:00,An??na,traditional folk
01/01/2006 00:00:00,Angus & Julia Stone,traditional folk
01/01/2015 00:00:00,Annym,traditional folk
01/01/2005 00:00:00,Arborea,traditional folk
01/01/1970 00:00:00,Asleep at the Wheel,traditional folk
01/01/1994 00:00:00,Asylum Street Spankers,traditional folk
01/01/1995 00:00:00,Attila the Stockbroker's Barnstormer,traditional folk
01/01/2003 00:00:00,Au?¶i,traditional folk
01/01/1996 00:00:00,Augie March,traditional folk
01/01/2003 00:00:00,Avec pas d???casque,traditional folk
01/01/1971 00:00:00,Aztec Two-Step,traditional folk
01/01/1989 00:00:00,B??la Fleck and the Flecktones,traditional folk
01/01/2000 00:00:00,Back of the Moon,traditional folk
01/01/1992 00:00:00,Baka Beyond,traditional folk
01/01/2001 00:00:00,Bandits of the Acoustic Revolution,traditional folk
01/01/1969 00:00:00,Battlefield Band,traditional folk
01/01/1999 00:00:00,Bearfoot,traditional folk
01/01/2004 00:00:00,Bellowhead,traditional folk
01/01/2007 00:00:00,BlackDogHat,traditional folk
01/01/1996 00:00:00,Blackie and the Rodeo Kings,traditional folk
01/01/1997 00:00:00,Blackmore's Night,traditional folk
01/01/1998 00:00:00,Blazin' Fiddles,traditional folk
01/01/1978 00:00:00,Blowzabella,traditional folk
01/01/1995 00:00:00,Blue Highway,traditional folk
01/01/1984 00:00:00,Blue Rodeo,traditional folk
01/01/1993 00:00:00,Blues Flowers,traditional folk
01/01/1934 00:00:00,Bob Wills & His Texas Playboys,traditional folk
01/01/2006 00:00:00,Bon Iver,traditional folk
01/01/2009 00:00:00,Boy & Bear,traditional folk
01/01/1982 00:00:00,Brass Monkey,traditional folk
01/01/1979 00:00:00,Brave Combo,traditional folk
01/01/2005 00:00:00,Breabach,traditional folk
01/01/2009 00:00:00,Broken Boat,traditional folk
01/01/2003 00:00:00,Brown Bird,traditional folk
01/01/2004 00:00:00,Canada,traditional folk
01/01/1984 00:00:00,Capercaillie,traditional folk
01/01/1983 00:00:00,Cathy Fink and Marcy Marxer,traditional folk
01/01/1985 00:00:00,Cherish the Ladies,traditional folk
01/01/2005 00:00:00,Cherry Ghost,traditional folk
01/01/1994 00:00:00,Chesapeake,traditional folk
01/01/1982 00:00:00,Chumbawamba,traditional folk
01/01/2005 00:00:00,Circus Envy,traditional folk
01/01/1970 00:00:00,Clannad,traditional folk
01/01/2013 00:00:00,Cloud Caverns,traditional folk
01/01/2006 00:00:00,Cocoon,traditional folk
01/01/2003 00:00:00,CocoRosie,traditional folk
01/01/1966 00:00:00,Collage,traditional folk
01/01/2006 00:00:00,Coming Soon,traditional folk
01/01/1995 00:00:00,Corb Lund and the Hurtin' Albertans,traditional folk
01/01/1985 00:00:00,Cowboy Junkies,traditional folk
01/01/1969 00:00:00,Cressida,traditional folk
01/01/2001 00:00:00,Crooked Still,traditional folk
01/01/2007 00:00:00,Cross the Border,traditional folk
01/01/2007 00:00:00,Crystal Fighters,traditional folk
01/01/2002 00:00:00,?????? ?ù??????,traditional folk
01/01/2001 00:00:00,??????ù???ùÅù?,traditional folk
01/01/2002 00:00:00,??ù???ùè??????ù?????,traditional folk
01/01/1999 00:00:00,??ù?????ùè,traditional folk
01/01/1990 00:00:00,D??anta,traditional folk
01/01/2002 00:00:00,Dala,traditional folk
01/01/1996 00:00:00,Dan??,traditional folk
01/01/2014 00:00:00,Dark Green Tree,traditional folk
01/01/2009 00:00:00,Dave Alvin & The Guilty Women,traditional folk
01/01/1998 00:00:00,Dave Carter & Tracy Grammer,traditional folk
01/01/2015 00:00:00,Days Are Done,traditional folk
01/01/1974 00:00:00,De Dannan,traditional folk
01/01/1967 00:00:00,De Gyldne L??ver,traditional folk
